isbn,root_id
1885418213,23
0151006342,12
0425157709,11
1888848219,21
006016767X,9
0553285424,9
1853673390,11
1584792965,12
0471382574,12
0882668838,12
1889195324,1
0806925159,8
0806925159,18
0738703494,12
0875968961,12
0688140637,12
0942320441,12
0738703230,12
1570822948,16
187806777X,9
0312862113,9
0451525582,9
0440503272,24
0609610147,9
0679729534,9
0866837035,24
0395710847,24
0425179273,9
0786013966,9
0812544226,9
0312981759,9
0380822245,21
1879181290,21
0553580418,9
0300065809,21
0471208752,24
0471208752,3
0937539228,14
0451198824,21
0910643016,21
0893891517,23
157231365X,22
0671445715,24
0449227472,9
0060933526,9
0609603914,23
0449149218,9
0689818300,24
0312286007,9
0425178609,24
0517706121,2
0517706121,10
0739436996,9
0195112288,11
1931646694,9
0131867199,23
0393303438,11
0822002833,16
0883964899,16
0521436257,19
0553280880,14
0943358078,23
0743410343,8
0373242026,14
0310224330,21
0937147087,9
0937147087,21
0192833928,9
0671400452,27
0440236010,9
0451519752,9
0553213334,9
0449202216,11
1576739899,21
0373707436,9
0130410489,24
0843947152,9
0380788780,4
088070683X,8
0553577964,24
0812589688,12
038080591X,9
0061082163,9
0373163142,9
0192839020,9
0373441444,9
0373077769,9
0373701969,9
0345372948,9
038075438X,9
0515132047,10
0385501765,24
0812966929,9
0452275563,9
1890768251,9
0380898748,9
0684808528,2
155970134X,9
155970134X,21
0811720187,17
1563521385,8
0751529508,9
0941483819,11
0743440463,27
0393049841,2
0785267972,2
1578702666,22
0452271037,13
0764222155,9
0451452461,4
0877952868,9
1557253099,21
158851918X,4
0413772551,9
0452269407,9
0140586466,20
0590440470,4
1580173136,23
0192835092,9
0192833839,9
0060960582,12
0671720376,9
0670030619,21
0586211527,11
0552136816,9
014009430X,2
0586090819,11
0691014876,16
1858284511,1
0646060422,27
074325144X,25
155105096X,25
1569317798,5
0743229886,6
0743229886,1
0806520922,16
1570671176,1
0671027484,6
0671027484,1
1852307943,21
0806970707,23
0553378813,23
0951620983,11
0806913533,21
0718143493,9
0719034981,11
0874806011,17
0140444742,9
0193533154,1
0062512609,16
0312850832,9
093363563X,25
1568820151,22
1568820151,25
0933635648,9
0933635877,25
0933635915,9
0812579259,9
0870540688,2
0837194822,16
0441885918,9
0671656414,9
0199105286,4
1892065487,9
0140321276,9
0140321276,25
0449207374,9
0380790238,6
0380790238,1
0374522219,16
0156225751,14
0679730559,9
0884192113,9
0910313059,17
1859842658,11
0060439912,24
0802139701,13
0590435175,4
0399131515,9
0786861975,24
0768912032,24
0768912032,7
0060561432,9
1892296020,6
1892296020,1
038503556X,6
038503556X,1
0440224640,23
0743483006,9
0843951613,11
0671242571,24
0425110621,24
0425110621,3
0440224799,9
0375701737,2
0393051765,9
0375414282,2
1557043000,6
1557043000,1
1557042462,6
1557042462,1
0310241081,9
0943728991,6
0943728991,1
1572435100,25
0452279577,14
074341926X,9
0553486098,4
006097611X,9
0786864184,4
0671536389,9
0787104876,9
0787104876,28
042515310X,9
193149942X,12
188301073X,12
0060654813,21
0553479423,27
155785033X,4
1582349363,4
0847825132,12
0393030431,2
0375402756,9
051708242X,12
087349377X,9
0823010449,12
1561385263,12
0394431243,9
0868190470,11
0060471832,14
0060686618,21
0671604309,4
0517350416,11
0380869187,9
1883011140,9
0822218275,6
0743418581,9
0446325988,6
0446325988,1
0446604550,9
0373702817,9
055357888X,9
0345373243,9
1877733113,9
157366099X,9
0140129847,27
0671642014,1
0425152553,9
0439130255,4
0451453069,9
1400049083,23
0674011864,15
1571200800,12
0440905605,24
141160055X,15
0375700935,9
0312270429,11
0671656341,9
0441006604,9
1568843933,24
1568843933,3
0874773784,12
0310249597,9
0804821305,16
0553583859,9
042620252X,9
0380723042,24
0671017098,9
0316734411,2
0425164179,4
0312863195,16
0312114052,9
0399127119,9
0802732429,9
0684814145,16
0345380096,9
0425087948,14
0452281288,24
0972475273,9
0972475273,1
0689855214,4
0689855206,4
0743419340,4
0743419359,4
0743410149,4
1570670854,17
1930051999,17
0962847259,9
0446609374,9
1931616000,9
1568582862,9
0696046652,12
0895261464,24
0312180632,9
0451179331,9
0764525395,12
0671011596,9
0877958289,8
0897932072,24
0671521160,24
0954437403,16
0671720244,21
0140298460,23
0740707256,1
0895773783,12
0671525360,9
0786904771,9
1551667975,9
0451410203,9
0373122098,9
0613176316,9
0395835879,2
1580172431,12
0679452729,4
061804549X,24
061804549X,14
0822957094,20
0440407850,4
0757300987,23
0767902874,23
0684849682,11
0385245319,24
0385245319,3
1551668343,9
0375701613,9
0393040607,2
1891090011,12
1565048164,9
0373871155,9
0962008672,9
0897334000,24
0553276107,9
0671027565,9
0671027565,28
0571144640,6
0571144640,1
0786931612,9
0786931345,9
0786929804,9
0804820775,14
1582401837,5
0786867663,8
1563896672,5
0744002621,25
0385485530,13
0802130623,24
0534938884,22
0894808613,14
0553569104,9
0440508363,8
0373765290,9
0679452524,9
0738833673,2
3895084719,9
1566914566,27
0939149907,9
0486433595,19
0486270661,16
0486275523,9
0786884231,20
0439129095,4
0486280837,14
0762411295,12
014000033X,24
0486296407,11
060961021X,13
0060970278,21
1571740767,19
0312305869,27
0789497190,11
0743439805,5
082176988X,9
0312148445,9
1857025695,9
0802733298,9
0821221310,13
006254862X,24
0553578669,9
0764546252,22
0440863627,8
0323014305,10
0896085236,11
0821620045,2
0821620045,25
0312877579,9
1887129049,21
0399519408,23
0761101144,1
0380757982,1
0763612561,4
0395835852,9
1854580485,24
1854580485,3
0380778874,9
0140261982,11
0671551434,24
0671551434,3
0811730328,25
0451199502,23
0590896016,4
0271008369,11
0553584456,9
0425168115,15
0517580489,9
0064407152,4
0064407144,4
0553213563,9
0152259732,4
0449703983,4
080247103X,9
1565077830,21
0800792009,21
0825429080,9
0679745890,14
1589199634,9
0380722275,11
0316329576,6
0316329576,1
1860496954,6
1860496954,1
0671510460,4
0192838792,16
0941355071,22
014043397X,9
0670827592,4
1564584984,17
006632663X,17
0842343040,4
084994337X,24
084994337X,7
0061055069,9
2831506751,11
0811728803,3
0802113869,2
0590734229,24
0590734229,7
0811804364,4
0849917395,21
0380754320,2
1895565014,4
0689713509,4
0881064688,4
0881064661,4
0743418522,9
0743418565,9
0940368188,21
0768345197,21
0743418557,9
0425077829,11
0761100253,12
0380799693,9
0380799715,9
0836218973,13
037570244X,2
0380775182,25
0195027426,14
076422218X,9
0764222171,9
059033557X,20
0671871234,9
0970812108,8
0609603604,23
0451210905,9
0451206053,9
0873588126,4
1575666073,9
0876054300,17
1885061501,17
1898323755,11
1851825754,2
0852851006,14
1840007311,12
0375706437,9
0929435389,24
1857036409,24
1857036409,7
0761119779,4
1555834795,9
0810958120,1
0385481179,24
0385481179,7
0893751030,2
0380699877,11
0912692774,21
0679751254,11
0440219361,4
0785280197,21
0451147626,8
0373483015,9
0002558386,9
1556610815,9
0515125539,9
067170348X,9
067170348X,28
0892967242,9
0786883812,24
0786883812,3
0373122209,9
0821723898,9
0156605171,6
0821759647,9
0590025708,4
0515114804,8
055329993X,21
0062514245,21
0373440898,9
1569753342,21
0759603677,9
0312179421,25
0313229589,11
0809075571,2
0743203925,13
8420638390,9
0060084332,11
0140367160,4
0679736131,11
0684871556,9
0671618938,9
1885983468,20
1565300289,18
0553103466,21
0802733484,9
088133748X,24
0771014864,9
0131829939,16
0521525403,11
0971252580,9
0028643607,11
0439339189,4
031227484X,9
0806996730,1
0939045486,14
0312201842,14
0130991341,24
0821222201,12
1579900259,12
0953615103,4
0679725105,2
0811824543,9
1854879359,9
0751529486,9
0895297191,27
0684843986,24
081351410X,5
1570754438,21
1572973498,9
0312951655,9
0312951655,28
0394854950,4
0394854950,8
0394854950,18
0131321927,22
0689823878,4
0972017801,8
0446405361,9
0471265748,24
0471265748,3
074348715X,9
0786901179,9
0671655558,4
1560761180,9
0786901195,9
1555520421,24
1555520421,7
0312058993,2
0446604291,9
095215580X,2
0373832990,9
0895773910,24
0895773910,7
1401030270,10
0671703498,24
0844236497,24
0878300554,6
0878300554,1
1562921932,21
014043044X,9
091825969X,13
0140111166,2
0744547415,9
0440236223,9
0440236223,28
0486217930,9
0879517042,2
1555835279,9
0773731717,24
0773731717,3
1885843070,11
0425188868,9
0671781693,4
188886916X,24
1564589862,17
0441006744,9
0451456777,9
0312971788,9
1557734259,9
051513063X,9
1562513303,27
042516697X,9
0312857004,9
0679749837,9
0440241189,9
0373168276,9
0425173658,9
0446672696,24
0446672696,7
0898796482,9
0898796482,28
0785808450,1
0679436677,9
0671880845,9
0671880845,28
0805205160,2
0805205160,18
0570077907,4
0452281121,13
1881274012,17
0609804154,23
0061040428,21
0891079424,21
037575010X,24
037575010X,3
1885171471,23
1853047805,11
0821724479,9
1569710775,5
0870404490,21
0312040156,12
1591823897,4
1413709141,9
0440240891,9
0060937920,9
1854240250,21
1883011035,11
0393974375,22
0737000082,12
140120287X,5
0201710919,22
081181503X,12
0764535420,22
1932796096,5
1572318341,22
0071342559,24
0071342559,3
0801861497,24
0801861497,10
067974150X,17
0735612730,22
0753817330,9
0753817330,27
0821774956,9
140100377X,11
0786866942,23
0786862505,14
0375502432,14
1569318131,5
156931750X,5
0226532046,17
0451210794,9
0743400062,17
0002176181,24
0751357383,4
074343529X,9
0138960690,10
1592866646,22
1592866646,17
0521566681,22
0816049033,18
0393900711,6
0393319180,17
0072119209,22
0373262787,16
006270222X,25
1569711518,4
1556344473,25
0552146722,9
0753100185,6
0753105209,6
1840233001,5
0714842796,1
0446403962,9
9626347422,9
1858285089,27
0426112520,4
0312274858,9
0684835096,16
0195112210,16
225314794X,24
225314794X,3
0747557837,9
0330307061,9
0704345412,9
0758204108,9
0743203887,20
0465051391,24
037319000X,9
0505524678,9
1890208310,14
0380785315,9
0064470458,9
067187716X,11
0684830019,11
0517884267,23
0843946695,9
0700605274,10
156458528X,12
0375703004,20
0505520060,9
0445203668,9
0380733404,9
0821771256,22
0843946660,9
0843941766,9
0451409388,4
1558532188,12
0425195252,9
1558501371,24
0373257244,9
0373761244,9
0373167628,9
0809259168,23
055334403X,24
055334403X,3
1862040761,19
0471843520,24
0471843520,3
0679406220,24
0872495892,11
0380767813,9
0140440615,9
0553574272,9
0812502167,4
1565077814,16
0394731093,17
0824818849,16
0070246335,24
0070246335,3
0441002374,9
1843910462,2
0786706368,9
0465007805,19
0486291529,1
0882906232,8
0312904436,8
031211737X,1
0446672238,24
0446672238,3
0864173008,12
0896933628,21
0553344269,23
0964054604,4
0937539686,11
067188218X,9
0060958901,17
0887307698,24
0887307698,3
0340215895,13
0891347364,1
0671500139,1
0830811281,21
0888011628,11
020161622X,22
0785247599,21
0394534727,9
0762100982,12
0963383116,21
0385502273,24
0385502273,3
0595124844,9
1594480060,14
0747527377,23
0505525186,3
0505525186,18
0879516453,9
0345362683,13
0205198589,24
1558705384,12
0517202646,24
0517202646,7
0553580132,9
0505525151,9
0393004597,19
055310344X,2
0679740708,2
0380978377,9
0863698735,10
0863698735,15
0684824663,24
0684814293,13
8475775616,13
0471596698,23
034053091X,24
067983611X,4
0671734563,25
031213407X,4
0425154084,20
1896597394,10
0812029216,17
0563164794,24
0563164794,7
0915166070,24
0373272790,9
0671001574,9
1570625034,19
0312914490,2
1859606520,2
0385312954,9
0684814277,9
0373226020,9
0375727493,9
0714832642,1
0765196573,8
0312144334,23
1587611600,24
0393320294,1
0972018409,23
0821775758,9
1567313647,14
0553580426,9
0821759825,9
0451199529,9
0380794810,9
0821775979,9
059524470X,4
0312313128,9
0440236185,4
0689828543,4
0451211367,9
0553370618,24
0553370618,3
0486241165,25
1853263842,14
0425178293,15
0061014117,2
0446671746,9
0446671746,24
0071387978,25
0821770764,9
0812516818,9
0758204329,4
0786866950,8
1561705284,23
0061043958,9
0373037155,9
0671892398,1
0373262663,9
0385475322,24
0385475322,3
0804118272,4
042519387X,9
0670030732,9
0451199510,4
0192818201,24
0192818201,23
0586091513,10
0821774972,20
0520207734,11
1859841759,24
1883792126,13
0061012955,9
0843952415,9
076790415X,27
0821771485,9
1560540990,9
0449148432,9
0373031831,18
0821774964,9
0679814299,4
0821765701,8
050552399X,4
0156101505,9
1563152878,9
0843942002,9
0821771698,9
1902852087,9
0452280826,9
1570980217,17
0811840549,8
0425184293,9
1555835058,9
1555838731,24
1932425039,21
082176201X,9
0743476530,19
0934791163,11
037326271X,9
0380760193,9
0312861540,9
0312861540,28
0812695151,24
158270077X,14
0525455191,19
0525455191,23
0515129720,9
0786705663,9
0971394288,24
0821766244,9
1558175415,4
1880448823,12
0525464840,4
0618381368,4
1558322299,12
1585360511,4
0821774999,9
0310212944,9
0027153800,17
0743445589,9
0931271134,20
0066212480,9
1550415328,4
0451190246,9
1575668904,9
0451403916,9
0451526090,9
0765108291,4
0373287690,9
0061080608,9
1560850388,9
0867193751,5
0395837065,9
1558536728,20
0517343681,14
0192817868,9
0440235480,9
1565111311,20
0740721992,13
1902852095,9
0805055916,9
1561632287,5
1555835120,9
0060959479,8
1883620074,24
1891855247,9
1555834329,9
0140860436,9
0786709804,9
1564025276,4
0380775271,9
0446515388,9
0446515388,28
067168244X,4
0449128393,14
0385306857,19
0451198956,2
0440135427,9
0440135427,28
0345346696,2
080500971X,11
0684845113,24
0684845113,3
0965104273,6
0965104273,1
0751525448,9
0747258724,9
0747254419,9
0451198689,9
0205262589,14
0525937420,9
0140445420,21
1567921760,9
1565073711,24
1561794147,21
0842345957,8
0452280834,8
0849958342,4
051512530X,9
0890512825,4
1565072928,4
0449148548,9
0446610283,9
0449143880,24
0449143880,7
0792446291,2
1561701246,23
1579213081,4
0007113323,17
1566562767,11
0879753234,21
0449222748,2
0679724885,27
0446394211,4
0884270629,9
0826209556,1
1857029712,12
0749934506,9
0415207053,14
0340561742,14
0070524157,22
0842314962,9
0664224199,21
0824515277,21
0967780004,24
0967780004,3
1579620825,9
0967822181,9
0671879995,9
0515114707,9
0064401766,4
0380710994,9
0670843105,17
0743508270,4
0843946393,18
0843947071,9
0689823843,4
0312952260,9
0312952260,28
0945575718,16
0451452496,9
0345372794,9
086241931X,2
0553159836,4
0312558341,2
0312558341,1
1569712158,5
0440220580,9
0441055079,9
0874774225,9
0684850648,2
0380816261,9
1557733724,9
0879051213,14
1567140637,4
0137669658,22
0374195765,9
0553234072,8
1564146049,21
0553575155,9
0435906682,9
0413657507,9
0060963964,24
1558741496,21
0821714376,11
0380974347,9
1553373863,4
0373290020,9
0312233353,12
1557100357,9
0373262612,9
067088040X,11
0882669400,12
0385501757,6
0385501757,1
0671871498,9
0804118302,9
0689814321,4
1587218224,2
9501503771,2
0811823709,1
0441007031,6
0441007031,1
0671032747,4
0312930356,9
0891415467,11
0373707630,9
0446677272,9
0786862602,9
0426112601,9
0757301401,23
1931841314,22
0373078528,9
0373272405,9
1875559620,9
0868406163,17
042516358X,1
0743471792,9
0440228964,4
0689855575,4
0886771749,9
982020125X,9
1883577039,22
1878739182,22
1567140866,18
0673393372,24
1590581326,9
0345457234,9
0425197964,9
0743477146,9
0451212142,9
0425198847,9
0425198855,9
0312333226,9
0765307219,9
0821772198,9
0060723785,9
0060567090,9
0312992831,9
0441011969,9
0441011934,9
0972002634,14
0446613819,9
0440209277,9
0892968079,9
0060538996,9
0399151974,9
0345466969,9
0764226479,9
0595147038,4
037369184X,9
044101187X,9
0312992424,9
0743483219,22
0373750315,9
0743466500,9
0765306816,9
1592798462,9
155369015X,9
140007021X,21
1590523148,9
0892968044,9
0758207727,9
0312316518,9
0312997523,9
0385337949,9
0373691793,9
0373691807,9
0441011713,9
1590581229,9
0804120056,9
0060583045,4
0920379079,21
0312323271,16
1589821092,9
0743466608,10
0743403770,9
1932100253,9
0972002642,9
1570722811,9
0743488156,9
0743477243,9
1886199256,2
0974960810,9
1590581164,9
0373691734,9
0312993064,24
0373691750,9
1590580427,9
0425195279,9
0373691718,9
0312290578,9
0765303086,4
0312300883,9
0385503040,24
0385503040,3
076530726X,9
0758204493,9
0312970927,9
0425194280,9
0743486560,9
0843953055,9
0425194566,9
0929980085,25
0929980085,17
1579546986,23
1590581091,11
0553584774,14
1879045001,14
0060292814,4
1890768596,9
0373691688,9
0446352748,21
0425194299,24
0609608541,21
082177557X,9
0373691637,9
0736912932,9
043909254X,4
0590993933,4
0743477278,9
1592798780,23
0060561629,9
0957716540,2
0060519517,4
0312317476,9
1891305220,9
0738808245,4
0743471709,9
0505525259,9
0312307160,9
1591131529,9
0425193985,9
0741416158,21
0425194582,9
1967317208,9
0743487346,24
0345346718,9
1400050073,9
0743252101,14
1590581040,9
0743245903,9
074347726X,21
0843953004,9
0312300964,9
1590581016,9
0312323190,9
1585674745,9
0345456505,9
1410762114,9
0786251093,9
0451456629,9
1843605635,9
0765306492,9
1878067710,9
0758204191,9
0449002616,9
0971429693,9
0843947284,4
0312311567,9
0743471652,9
1571741445,9
0446530840,9
0892967668,2
1592798896,9
067151959X,1
0312307144,9
1590580753,9
0312310978,9
1932100091,9
1890768545,9
0743241452,24
0743241452,7
0967922038,9
0451411161,17
0743477251,27
0967922089,9
0765308029,9
0312983123,9
045121062X,9
0743225384,24
1555534821,2
0312321880,9
0765307049,9
1590580745,9
0815172478,10
007255374X,24
0374399557,4
0440241197,9
0312301758,9
0824515293,21
0155068059,24
0155068059,7
1590580729,9
0673525147,6
1890768502,5
0688165990,9
0688165990,28
1590580621,9
0843952318,19
0843952318,23
031231809X,9
0451167864,11
0765305941,9
1881052966,24
1881052966,3
0060503548,9
0814750982,16
0789501953,22
007219314X,22
0843951877,9
0312317069,2
0786251123,9
1578566347,9
0843951680,9
0821771329,9
0786255366,9
1586085107,11
0312284977,9
0446530794,1
0743225546,9
0553584766,9
0743436105,9
0471350974,11
0743229827,9
1590580737,9
0312290497,9
0967822173,9
0312311923,19
1892065495,4
031231258X,6
031231258X,1
1592799353,9
0425190218,9
0312311788,9
0786253967,9
1890768480,9
0765303078,9
006000147X,9
0373790864,9
0843951869,6
1590580540,9
0312285426,9
0843951761,9
0786248726,9
074321529X,9
078625050X,9
1890768499,18
0892967501,23
0373709013,9
1928857043,9
0312312288,11
0786251115,17
0743456130,9
0312290470,9
0373272758,14
0809238403,9
1590580508,9
0671786865,9
0758202938,4
0553579401,9
0312301537,9
0786230002,14
0786250321,9
006101298X,12
0425188418,9
0689834225,4
0312301715,9
0425188841,9
1591295041,16
0786249587,9
0786250534,9
0312873166,12
1586190334,9
0312307195,9
0312300891,9
0440241227,24
0312290802,9
0312310994,9
0505525283,9
0970622511,16
0786248653,14
0786249595,9
0515101028,25
0786245158,1
1931402019,9
1931402043,9
1931402183,9
0967652871,9
0756400155,9
0765302357,9
0060509104,4
0060011483,9
0373870736,9
0373870760,9
0312306555,11
0060197986,4
0765302462,9
0786244607,9
0786244518,9
0670031399,9
006001220X,4
0821764829,9
0373441312,9
1931402299,9
0972048995,9
0972048995,24
0972048995,23
0892967676,9
0312283989,9
0743200195,9
0451410572,9
1858285127,27
1856191354,11
0373690991,9
0373690975,9
0684856026,17
2203001046,4
2203001208,5
0060001461,9
2203001127,4
0967922003,1
2203001100,5
0312867107,9
0684871564,9
